Card,Transaction Date,Post Date,Description,Category,Type,Amount,Memo
0850,04/03/2019,04/03/2019,Amazon Prime,Bills & Utilities,Sale,-13.85,
0850,04/02/2019,04/03/2019,PAYNOW *FIRST ENERGY COR,Bills & Utilities,Sale,-115.41,
0850,04/02/2019,04/03/2019,HIS*HISCOX INC,Bills & Utilities,Sale,-36.88,
0850,04/01/2019,04/02/2019,DIGITALOCEAN.COM,Office & Shipping,Sale,-6.00,
0850,04/01/2019,04/02/2019,HUNTERDON COUNTY YMCA,Gifts & Donations,Sale,-86.00,
0850,04/01/2019,04/02/2019,GOOGLE *GSUITE_entrepi,Professional Services,Sale,-5.00,
0850,03/31/2019,04/01/2019,MCDONALD'S F32514,Food & Drink,Sale,-15.19,
0850,03/31/2019,04/01/2019,MCDONALD'S F32514,Food & Drink,Sale,-2.55,
0850,03/30/2019,03/31/2019,MCDONALD'S F23375,Food & Drink,Sale,-11.48,
0850,03/30/2019,03/31/2019,Amazon.com*MW9F016W1,Merchandise & Inventory,Sale,-17.68,
0850,03/30/2019,03/31/2019,TARGET        00012245,Merchandise & Inventory,Sale,-40.98,
0850,03/29/2019,03/31/2019,LMR CLEANOUT &amp; DISPOSAL,Bills & Utilities,Sale,-74.00,
0850,03/28/2019,03/31/2019,VALERO CLINTON,Gas,Sale,-34.45,
0850,03/29/2019,03/29/2019,COMCAST,Bills & Utilities,Sale,-78.98,
0850,03/28/2019,03/29/2019,BARCLAY'S WHIPPANY,Food & Drink,Sale,-7.68,
0850,03/27/2019,03/28/2019,RCN*CABLE PHONE INTERN,Bills & Utilities,Sale,-51.65,
0850,03/26/2019,03/27/2019,BARCLAY'S WHIPPANY,Food & Drink,Sale,-10.56,
0850,03/26/2019,03/27/2019,BARCLAY'S WHIPPANY,Food & Drink,Sale,-1.33,
0850,03/26/2019,03/26/2019,AUTOMATIC PAYMENT - THANK,,Payment,1868.82,
0850,03/24/2019,03/25/2019,PANERA BREAD #601500,Food & Drink,Sale,-26.62,
0850,03/22/2019,03/24/2019,HUNTERDON PEDIATRIC ASSOC,Health & Wellness,Sale,-25.00,
0850,03/22/2019,03/24/2019,WAL-MART #2582,Merchandise & Inventory,Sale,-14.74,
0850,03/22/2019,03/24/2019,WAL-MART #2582,Merchandise & Inventory,Sale,-21.05,
0850,03/22/2019,03/24/2019,EXXONMOBIL    47516810,Gas,Sale,-38.18,
0850,03/21/2019,03/22/2019,BARCLAY'S WHIPPANY,Food & Drink,Sale,-11.63,
0850,03/19/2019,03/20/2019,WAL-MART #2582,Merchandise & Inventory,Sale,-23.92,
0850,03/19/2019,03/20/2019,99 RANCH #1601,Food & Drink,Sale,-243.76,
0850,03/18/2019,03/20/2019,EZ QUICK,Gas,Sale,-38.03,
0850,03/20/2019,03/20/2019,LIN AND WINNERD 123,Food & Drink,Sale,-52.60,
0850,03/16/2019,03/17/2019,WAL-MART #2582,Merchandise & Inventory,Sale,-8.70,
0850,03/15/2019,03/17/2019,WAL-MART #2582,Merchandise & Inventory,Sale,-26.16,
0850,03/16/2019,03/17/2019,HUNTERDON FAMILY MEDICINE,Health & Wellness,Sale,-25.00,
0850,03/15/2019,03/17/2019,Netflix.com,Bills & Utilities,Sale,-17.05,
0850,03/15/2019,03/17/2019,AMZN Mktp US*MW3030ZR0,Merchandise & Inventory,Sale,-25.50,
0850,03/14/2019,03/17/2019,MINTEA ASIAN BISTRO,Food & Drink,Sale,-10.13,
0850,03/14/2019,03/15/2019,WALMART.COM,Merchandise & Inventory,Sale,-4.07,
0850,03/13/2019,03/14/2019,AMZN Mktp US*MW3LK4NF1,Merchandise & Inventory,Sale,-28.35,
0850,03/12/2019,03/13/2019,WAL-MART #2582,Merchandise & Inventory,Sale,-31.91,
0850,03/11/2019,03/12/2019,STEAMGAMES.COM 4259522985,Entertainment,Sale,-26.65,
0850,03/11/2019,03/12/2019,ELIZABETHTOWN GAS BILL,Bills & Utilities,Sale,-294.68,
0850,03/09/2019,03/11/2019,TALBOTS #1189,Merchandise & Inventory,Return,44.99,
0850,03/09/2019,03/10/2019,USA*EAT RIGHT VENDING,Food & Drink,Sale,-1.50,
0850,03/08/2019,03/10/2019,MACYS  GLENBROOK,Merchandise & Inventory,Return,287.89,
0850,03/07/2019,03/10/2019,VENDING VENDRITE VENDING,Food & Drink,Sale,-0.75,
0850,03/07/2019,03/08/2019,BARCLAYS - 745 CAFE,Food & Drink,Sale,-13.01,
0850,03/04/2019,03/06/2019,EXXONMOBIL    47516810,Gas,Sale,-36.80,
0850,03/05/2019,03/06/2019,WAL-MART #2582,Merchandise & Inventory,Sale,-1.51,
0850,03/05/2019,03/06/2019,HUNTERDON PEDIATRIC ASSOC,Health & Wellness,Sale,-25.00,
0850,03/05/2019,03/06/2019,CRICKET WIRELESS,Bills & Utilities,Sale,-100.00,
0850,03/05/2019,03/06/2019,WAL-MART #2582,Merchandise & Inventory,Sale,-29.19,
0850,03/05/2019,03/06/2019,4TE*THE PORTASOFT COMPANY,Repair & Maintenance,Sale,-28.79,
0850,03/04/2019,03/05/2019,PAYNOW *FIRST ENERGY COR,Bills & Utilities,Sale,-127.41,
0850,03/04/2019,03/05/2019,BARCLAY'S WHIPPANY,Food & Drink,Sale,-6.91,
0850,03/04/2019,03/05/2019,SEARS WARRANTY,Bills & Utilities,Sale,-53.30,
0850,03/04/2019,03/05/2019,NJM INSURANCE COMPANY,Bills & Utilities,Sale,-142.00,
0850,03/01/2019,03/04/2019,STARBUCKS STORE 16676,Food & Drink,Sale,-3.10,
0850,03/03/2019,03/04/2019,ITALKBB,Bills & Utilities,Sale,-10.31,
0850,03/03/2019,03/04/2019,PANERA BREAD #601500,Food & Drink,Sale,-22.47,
0850,03/02/2019,03/03/2019,HIS*HISCOX INC,Bills & Utilities,Sale,-36.88,
0850,03/03/2019,03/03/2019,Amazon Prime,Bills & Utilities,Sale,-13.85,
0850,03/02/2019,03/03/2019,MCDONALD'S F11829,Food & Drink,Sale,-5.20,
0850,03/01/2019,03/03/2019,HUNTERDON COUNTY YMCA,Gifts & Donations,Sale,-86.00,
0850,03/01/2019,03/03/2019,GOOGLE *GSUITE ENTREPIDEA,Professional Services,Sale,-5.00,
0850,03/01/2019,03/03/2019,DIGITALOCEAN.COM,Office & Shipping,Sale,-6.00,
0850,03/01/2019,03/03/2019,Amazon.com*MI5Z18K71,Merchandise & Inventory,Sale,-363.66,
0850,03/01/2019,03/03/2019,PARIS BAGUETTE-FLUSHIN,Food & Drink,Sale,-38.50,
0850,03/01/2019,03/01/2019,COMCAST,Bills & Utilities,Sale,-78.98,
0850,02/25/2019,03/01/2019,STARBUCKS STORE 16676,Food & Drink,Sale,-3.10,
0850,02/27/2019,02/28/2019,RCN*CABLE PHONE INTERN,Bills & Utilities,Sale,-50.98,
0850,02/27/2019,02/27/2019,AMZNFreeTime,Merchandise & Inventory,Return,10.65,
0850,02/26/2019,02/27/2019,ELEMENTARY OS,Office & Shipping,Sale,-10.00,
0850,02/26/2019,02/27/2019,MACYS   .COM,Merchandise & Inventory,Sale,-287.89,
0850,02/26/2019,02/26/2019,AUTOMATIC PAYMENT - THANK,,Payment,1883.70,
0850,02/25/2019,02/26/2019,WALMART.COM,Merchandise & Inventory,Sale,-17.44,
0850,02/25/2019,02/26/2019,LOWES #00907*,Repair & Maintenance,Sale,-6.34,
0850,02/23/2019,02/24/2019,AMZNFreeTime*MI7VW35Y0,Merchandise & Inventory,Sale,-10.65,
0850,02/21/2019,02/24/2019,HOMEDEPOT.COM,Repair & Maintenance,Sale,-85.27,
0850,02/23/2019,02/24/2019,USA*EAT RIGHT VENDING,Food & Drink,Sale,-1.50,
0850,02/22/2019,02/24/2019,ITALKBB,Bills & Utilities,Sale,-5.97,
0850,02/20/2019,02/22/2019,STARBUCKS STORE 16676,Food & Drink,Sale,-3.10,
0850,02/20/2019,02/21/2019,Talbots eProtect only,Merchandise & Inventory,Sale,-112.96,
0850,02/19/2019,02/20/2019,TRANS BRIDGE TOURS C,Travel,Sale,-153.50,
0850,02/16/2019,02/17/2019,SHOPRITE CLINTON S1,Food & Drink,Sale,-39.51,
0850,02/15/2019,02/17/2019,Netflix.com,Bills & Utilities,Sale,-14.92,
0850,02/14/2019,02/15/2019,GOOGLE *Google Play,Entertainment,Sale,-5.32,
0850,02/14/2019,02/15/2019,Amazon.com*MI4C01AC0,Merchandise & Inventory,Sale,-50.64,
0850,02/10/2019,02/11/2019,BESTBUYCOM805608517113,Merchandise & Inventory,Return,9.24,
0850,02/09/2019,02/11/2019,PINE ST. GARAGE,Travel,Sale,-4.50,
0850,02/08/2019,02/10/2019,EXXONMOBIL    47983937,Gas,Sale,-24.58,
0850,02/08/2019,02/10/2019,ELIZABETHTOWN GAS BILL,Bills & Utilities,Sale,-235.40,
0850,02/09/2019,02/10/2019,MCDONALD'S F3113,Food & Drink,Sale,-2.86,
0850,02/09/2019,02/10/2019,MCDONALD'S F3113,Food & Drink,Sale,-19.47,
0850,02/05/2019,02/06/2019,AMZNFreeTime,Merchandise & Inventory,Return,10.65,
0850,02/05/2019,02/06/2019,AMZNFreeTime,Merchandise & Inventory,Return,10.65,
0850,02/05/2019,02/06/2019,CRICKET WIRELESS,Bills & Utilities,Sale,-100.00,
0850,02/05/2019,02/06/2019,4TE*THE PORTASOFT COMPANY,Repair & Maintenance,Sale,-28.79,
0850,02/04/2019,02/05/2019,WAL-MART #2582,Merchandise & Inventory,Sale,-70.29,
0850,02/04/2019,02/05/2019,NJM INSURANCE COMPANY,Bills & Utilities,Sale,-142.00,
0850,02/04/2019,02/05/2019,SEARS WARRANTY,Bills & Utilities,Sale,-53.30,
0850,02/04/2019,02/05/2019,APL* ITUNES.COM/BILL,Merchandise & Inventory,Sale,-2.12,
0850,02/04/2019,02/04/2019,AMZNFreeTime,Merchandise & Inventory,Return,10.65,
0850,02/03/2019,02/04/2019,BESTBUYCOM805608517113,Merchandise & Inventory,Sale,-9.24,
0850,02/03/2019,02/04/2019,ITALKBB,Bills & Utilities,Sale,-10.65,
0850,02/01/2019,02/03/2019,HUNTERDON COUNTY YMCA,Gifts & Donations,Sale,-86.00,
0850,02/01/2019,02/03/2019,GOOGLE *GSUITE_entrepi,Professional Services,Sale,-5.00,
0850,02/02/2019,02/03/2019,HIS*HISCOX INC,Bills & Utilities,Sale,-36.88,
0850,02/03/2019,02/03/2019,Amazon Prime,Bills & Utilities,Sale,-13.85,
0850,02/01/2019,02/03/2019,DIGITALOCEAN.COM,Office & Shipping,Sale,-5.75,
0850,01/30/2019,01/31/2019,Amazon.com*MB8XX4BQ2,Merchandise & Inventory,Sale,-316.61,
0850,01/30/2019,01/31/2019,LNR*LUNARPAGES WEBHOST,Bills & Utilities,Sale,-27.90,
0850,01/30/2019,01/31/2019,PAYNOW *FIRST ENERGY COR,Bills & Utilities,Sale,-148.95,
0850,01/28/2019,01/29/2019,RCN*CABLE PHONE INTERN,Bills & Utilities,Sale,-56.65,
0850,01/29/2019,01/29/2019,COMCAST,Bills & Utilities,Sale,-78.98,
0850,01/25/2019,01/25/2019,AUTOMATIC PAYMENT - THANK,,Payment,3366.86,
0850,01/23/2019,01/23/2019,AMZNFreeTime*MB87I7192,Merchandise & Inventory,Sale,-10.65,
0850,01/22/2019,01/23/2019,LOUIS VUITTON #23,Merchandise & Inventory,Return,1759.31,
0850,01/21/2019,01/23/2019,GOLD VALLEY SUPERMARKE,Food & Drink,Sale,-162.31,
0850,01/21/2019,01/22/2019,J. CREW #543,Merchandise & Inventory,Sale,-103.50,
0850,01/21/2019,01/22/2019,J. CREW #543,Merchandise & Inventory,Return,67.20,
0850,01/20/2019,01/21/2019,USA*EAT RIGHT VENDING,Food & Drink,Sale,-1.50,
0850,01/20/2019,01/21/2019,USA*EAT RIGHT VENDING,Food & Drink,Sale,-2.00,
0850,01/18/2019,01/20/2019,J CREW,Merchandise & Inventory,Sale,-5.60,
0850,01/18/2019,01/20/2019,CIGNA PHARM OF PA,Health & Wellness,Sale,-17.18,
0850,01/15/2019,01/17/2019,HOMEDEPOT.COM,Repair & Maintenance,Sale,-84.23,
0850,01/16/2019,01/17/2019,J CREW,Merchandise & Inventory,Sale,-106.40,
0850,01/16/2019,01/17/2019,J CREW,Merchandise & Inventory,Sale,-11.20,
0850,01/14/2019,01/16/2019,STARBUCKS STORE 16676,Food & Drink,Sale,-2.89,
0850,01/15/2019,01/16/2019,Netflix.com,Bills & Utilities,Sale,-14.92,
0850,01/13/2019,01/15/2019,VALERO CLINTON,Gas,Sale,-30.79,
0850,01/08/2019,01/10/2019,STARBUCKS STORE 16676,Food & Drink,Sale,-3.10,
0850,01/07/2019,01/08/2019,ELIZABETHTOWN GAS BILL,Bills & Utilities,Sale,-255.14,
0850,01/06/2019,01/07/2019,USA*EAT RIGHT VENDING,Food & Drink,Sale,-1.50,
0850,01/06/2019,01/07/2019,MCDONALD'S F11829,Food & Drink,Sale,-1.27,
0850,01/06/2019,01/07/2019,MCDONALD'S F11829,Food & Drink,Sale,-9.59,
0850,01/05/2019,01/07/2019,CITY OF EASTON PARKING M,Travel,Sale,-2.00,
0850,01/05/2019,01/07/2019,CRAYOLA EXPERIENCE,Entertainment,Sale,-7.50,
0850,01/04/2019,01/06/2019,EXXONMOBIL    47983937,Gas,Sale,-19.15,
0850,01/04/2019,01/06/2019,NJM INSURANCE COMPANY,Bills & Utilities,Sale,-142.00,
0850,01/03/2019,01/06/2019,STARBUCKS STORE 16676,Food & Drink,Sale,-3.10,
0850,01/04/2019,01/06/2019,4TE*THE PORTASOFT COMPANY,Repair & Maintenance,Sale,-28.79,
0850,01/05/2019,01/06/2019,CRICKET WIRELESS,Bills & Utilities,Sale,-100.00,
0850,01/05/2019,01/06/2019,APL* ITUNES.COM/BILL,Merchandise & Inventory,Sale,-2.12,
0850,01/02/2019,01/04/2019,STARBUCKS STORE 16676,Food & Drink,Sale,-3.10,
0850,01/03/2019,01/04/2019,ITALKBB,Bills & Utilities,Sale,-10.48,
0850,01/03/2019,01/04/2019,Audible US,Bills & Utilities,Sale,-0.87,
0850,01/03/2019,01/04/2019,SEARS WARRANTY,Bills & Utilities,Sale,-53.30,
0850,01/02/2019,01/03/2019,PAYNOW *FIRST ENERGY COR,Bills & Utilities,Sale,-122.05,
0850,01/03/2019,01/03/2019,Amazon Prime,Bills & Utilities,Sale,-13.85,
0850,01/02/2019,01/03/2019,HIS*HISCOX INC,Bills & Utilities,Sale,-36.96,
0850,01/02/2019,01/03/2019,CIGNA PHARM OF PA,Health & Wellness,Sale,-1.06,
0850,01/02/2019,01/03/2019,TRANS BRIDGE TOURS C,Travel,Sale,-155.00,
0850,01/01/2019,01/02/2019,GOOGLE *GSUITE_entrepi,Professional Services,Sale,-5.00,
0850,01/01/2019,01/02/2019,LOUIS VUITTON ESERVICE,Merchandise & Inventory,Sale,-1759.31,
0850,01/01/2019,01/02/2019,HUNTERDON COUNTY YMCA,Gifts & Donations,Sale,-86.00,
0850,12/31/2018,01/02/2019,DIGITALOCEAN.COM,Office & Shipping,Sale,-6.00,
0850,12/31/2018,01/01/2019,HUNTERDON COUNTY YMCA,Gifts & Donations,Sale,-121.00,
0850,01/01/2019,01/01/2019,Kindle Svcs*M23BJ5WQ1,Merchandise & Inventory,Sale,-87.86,
